# === Voice data start ===
[1.57, 1.73, 1.99, 1.40, 3.05, 2.06, 1.59, 1.99, 2.60, 2.18, 1.56, 1.94, 1.62, 2.09, 1.42, 2.13, 0.65, 1.95, 2.85, 1.95, 3.02, 4.05, 3.40, 4.59, 2.19, 3.38, 11.49, 29.71, 39.07, 46.50, 44.82, 42.36, 48.29, 51.93, 40.27, 46.89, 42.54, 49.97, 48.80, 43.22, 23.11, 20.90, 21.15, 22.90, 17.92, 24.04, 21.11, 14.58, 26.32, 31.18, 32.42, 29.61, 26.43, 15.00, 5.47, 4.36, 1.64, 2.04, 1.31, 0.99, 0.92, 1.73, 1.92, 2.71, ],
[1.54, 0.79, 1.24, 1.12, 1.54, 1.76, 1.31, 0.85, 0.75, 1.04, 2.24, 0.77, 2.04, 0.73, 0.96, 2.13, 1.11, 1.24, 2.18, 1.17, 2.41, 1.89, 2.22, 0.55, 1.61, 2.56, 10.30, 38.00, 45.43, 46.82, 52.39, 57.68, 51.62, 51.30, 55.15, 55.77, 42.00, 53.51, 28.53, 13.40, 12.09, 17.29, 21.10, 23.05, 10.20, 13.83, 25.40, 29.28, 31.61, 29.70, 27.80, 21.02, 8.15, 3.92, 2.92, 1.47, 1.78, 2.24, 1.67, 2.29, 2.15, 1.75, 1.40, 3.42, ],
[1.02, 0.88, 1.24, 1.71, 0.63, 1.39, 0.86, 2.12, 0.74, 0.67, 3.01, 1.48, 1.85, 1.86, 0.58, 14.01, 36.03, 56.51, 52.24, 40.62, 53.60, 49.91, 42.48, 45.13, 43.43, 38.22, 37.25, 23.79, 11.01, 27.62, 33.61, 25.90, 33.17, 23.61, 32.67, 32.08, 36.81, 32.68, 27.39, 16.77, 6.75, 3.75, 2.05, 2.00, 1.80, 1.39, 0.74, 0.67, 0.79, 0.69, 0.71, 0.54, 1.12, 1.22, 2.25, 3.63, 3.29, 3.30, 3.77, 2.56, 4.76, 2.74, 2.15, 3.20, ],
[2.84, 2.68, 1.49, 2.68, 1.12, 2.85, 0.80, 3.30, 0.50, 2.77, 2.64, 2.70, 4.01, 4.45, 4.28, 1.71, 4.75, 6.78, 39.22, 38.29, 46.25, 48.02, 54.24, 48.80, 49.74, 50.01, 42.81, 43.83, 45.11, 51.54, 31.99, 24.75, 19.20, 26.71, 36.34, 34.66, 29.31, 25.64, 33.11, 32.38, 39.16, 23.57, 25.26, 19.82, 5.46, 3.91, 2.94, 2.27, 1.88, 1.68, 1.77, 0.91, 1.65, 1.99, 0.65, 1.14, 2.62, 0.96, 0.75, 1.23, 0.66, 0.77, 0.80, 0.86, ],
[1.92, 1.41, 0.62, 1.13, 0.89, 2.09, 0.61, 1.41, 0.96, 0.43, 0.81, 0.48, 0.41, 0.77, 1.80, 0.89, 0.59, 0.83, 0.71, 2.06, 0.82, 1.35, 1.46, 1.50, 0.70, 0.99, 1.85, 0.27, 31.91, 69.05, 76.92, 87.02, 86.35, 80.22, 76.25, 82.93, 61.37, 49.42, 52.22, 54.74, 22.03, 22.11, 24.75, 30.46, 29.71, 26.32, 18.71, 36.94, 32.83, 32.21, 27.28, 22.13, 12.68, 3.80, 3.59, 2.99, 1.45, 1.35, 2.39, 1.67, 2.43, 1.76, 2.61, 3.22, ],
[3.38, 2.92, 3.26, 2.91, 2.94, 2.09, 3.59, 1.98, 4.11, 3.26, 1.92, 5.23, 3.60, 3.16, 3.02, 3.87, 4.03, 2.60, 3.08, 2.61, 29.40, 45.97, 49.68, 59.71, 64.56, 55.26, 66.20, 60.66, 56.60, 54.26, 55.35, 46.29, 40.18, 14.15, 23.75, 29.53, 28.45, 31.73, 10.32, 14.23, 26.62, 27.94, 28.15, 23.54, 16.94, 6.17, 2.94, 2.76, 1.21, 1.59, 1.17, 1.36, 0.49, 1.05, 1.36, 0.44, 1.33, 1.06, 1.15, 0.27, 1.21, 0.57, 0.52, 0.52, ],
[5.19, 4.46, 4.05, 5.04, 5.82, 2.68, 6.38, 4.84, 5.30, 6.56, 5.89, 5.68, 6.43, 4.73, 4.88, 5.44, 3.53, 19.63, 36.60, 39.09, 42.03, 44.32, 36.94, 40.78, 32.40, 43.98, 34.69, 44.12, 38.34, 38.16, 22.03, 15.02, 21.76, 27.88, 27.59, 26.62, 24.21, 33.97, 33.47, 29.71, 23.52, 20.55, 8.96, 4.44, 4.19, 1.45, 1.80, 1.78, 0.61, 1.08, 1.42, 1.16, 1.75, 1.05, 1.73, 0.82, 0.31, 0.96, 0.23, 1.89, 0.75, 1.17, 1.14, 0.51, ],
[0.82, 1.28, 0.49, 0.86, 0.58, 1.44, 2.14, 0.48, 1.75, 0.86, 0.74, 1.51, 1.46, 1.47, 1.19, 1.93, 7.43, 26.19, 38.09, 47.36, 44.29, 52.04, 45.47, 46.50, 43.76, 45.25, 31.94, 42.25, 34.28, 37.46, 15.06, 15.86, 21.93, 21.57, 22.64, 16.96, 25.80, 23.66, 28.69, 29.06, 25.68, 22.65, 12.83, 4.12, 2.66, 1.96, 1.89, 1.65, 2.90, 2.30, 1.74, 1.64, 1.99, 1.89, 2.56, 1.80, 1.66, 2.78, 3.01, 2.58, 2.54, 4.14, 2.80, 1.87, ],
[1.55, 0.65, 1.99, 1.00, 1.84, 1.44, 0.64, 2.75, 1.39, 1.85, 1.80, 0.57, 1.73, 1.25, 2.85, 0.95, 1.76, 2.41, 0.68, 1.40, 1.64, 1.53, 19.24, 39.24, 44.79, 43.24, 45.30, 39.47, 36.04, 37.77, 38.08, 35.62, 39.61, 33.12, 29.37, 15.67, 12.75, 20.11, 20.54, 18.18, 28.28, 26.46, 27.77, 22.88, 19.85, 11.24, 3.78, 1.95, 1.73, 1.44, 1.40, 1.40, 1.01, 0.43, 1.47, 0.76, 0.56, 1.44, 0.65, 4.50, 1.51, 2.29, 2.71, 2.91, ],
[1.51, 3.40, 2.99, 3.27, 2.96, 3.08, 3.24, 1.59, 2.72, 2.60, 3.68, 4.71, 3.04, 2.52, 0.76, 6.16, 17.78, 32.39, 35.47, 32.92, 32.45, 38.61, 36.93, 36.85, 37.60, 39.26, 34.59, 37.36, 31.93, 24.35, 15.78, 13.89, 19.29, 17.75, 16.33, 8.06, 22.85, 26.33, 25.51, 22.61, 24.19, 17.69, 11.85, 4.86, 3.69, 1.86, 2.68, 2.28, 2.03, 3.01, 0.73, 3.38, 1.00, 1.30, 3.27, 2.28, 2.68, 3.35, 2.04, 2.71, 3.88, 4.36, 2.70, 3.81, ],
