# === Voice data start ===
[198.41, 309.06, 241.23, 232.29, 240.93, 225.08, 147.60, 303.69, 201.71, 153.49, 123.71, 91.69, 38.26, 39.70, 13.46, 15.63, 4.78, 5.08, 2.80, 4.26, 4.62, 4.21, 1.83, 2.56, 4.44, 2.49, 2.12, 2.23, 5.04, 5.33, 2.99, 3.99, ],
[151.92, 276.54, 243.85, 244.69, 208.64, 159.56, 166.17, 392.51, 203.33, 153.77, 120.25, 78.46, 63.31, 39.26, 21.78, 13.82, 7.13, 6.37, 4.13, 3.21, 5.29, 6.44, 8.10, 7.38, 6.99, 4.05, 5.45, 5.80, 3.43, 4.24, 7.56, 3.56, ],
[172.71, 306.78, 247.59, 233.49, 219.05, 176.15, 155.56, 311.32, 195.13, 164.28, 108.74, 93.53, 40.51, 48.48, 14.88, 13.11, 6.73, 3.94, 3.26, 3.53, 4.02, 3.35, 4.58, 2.75, 3.38, 5.59, 4.83, 5.49, 4.82, 6.17, 4.38, 5.94, ],
[185.67, 310.64, 247.83, 212.18, 202.24, 174.86, 153.10, 293.09, 194.13, 163.22, 108.60, 95.64, 40.08, 48.16, 15.55, 14.01, 7.66, 4.86, 3.43, 4.25, 3.02, 3.37, 2.35, 5.09, 2.19, 2.38, 3.18, 6.76, 2.19, 4.26, 2.71, 4.02, ],
[172.91, 303.53, 245.82, 203.62, 179.54, 160.51, 133.14, 290.10, 216.85, 165.83, 97.89, 92.88, 71.33, 46.68, 21.68, 13.32, 11.85, 4.51, 5.40, 3.34, 3.37, 3.52, 1.69, 4.15, 2.47, 1.98, 2.18, 2.73, 4.18, 2.39, 3.03, 3.32, ],
[191.65, 316.21, 252.47, 226.22, 194.65, 196.56, 143.79, 300.99, 250.66, 152.35, 109.39, 90.27, 66.79, 38.74, 23.72, 13.07, 8.30, 6.06, 4.48, 3.91, 5.57, 4.42, 2.29, 4.11, 3.20, 2.77, 3.32, 6.08, 2.82, 3.47, 2.57, 3.18, ],
[201.55, 302.64, 244.66, 219.55, 196.73, 194.40, 141.87, 301.98, 242.68, 147.16, 104.99, 90.48, 68.06, 39.83, 23.41, 14.29, 8.60, 5.13, 4.12, 4.42, 5.24, 3.36, 4.05, 3.41, 1.85, 1.83, 3.22, 2.78, 2.66, 6.40, 4.17, 2.92, ],
[154.08, 272.10, 237.23, 226.41, 237.21, 154.55, 148.08, 337.40, 229.19, 147.12, 105.49, 79.08, 79.27, 41.62, 17.95, 13.82, 11.27, 6.38, 6.52, 5.36, 4.42, 4.12, 3.05, 2.38, 2.71, 4.37, 2.25, 5.74, 4.73, 3.27, 3.96, 2.90, ],
[199.91, 308.73, 233.54, 201.19, 206.39, 194.99, 130.08, 297.89, 186.70, 144.27, 117.37, 89.17, 37.40, 38.26, 12.28, 14.01, 5.29, 7.88, 4.03, 5.21, 3.34, 5.84, 4.14, 3.63, 2.01, 2.37, 2.39, 2.17, 3.25, 3.62, 2.87, 3.70, ],
[196.51, 293.62, 233.75, 230.87, 219.20, 205.34, 134.67, 297.98, 193.12, 146.22, 119.10, 91.03, 38.02, 39.51, 12.10, 13.89, 6.58, 6.28, 3.91, 4.00, 2.89, 3.28, 2.21, 5.81, 4.57, 4.12, 2.98, 2.41, 3.03, 3.34, 5.62, 4.00, ],
