aX,aY,aZ,gX,gY,gZ
-0.303,0.432,0.538,46.021,17.151,-153.015
-0.297,0.247,0.596,65.308,7.446,-157.288
-0.359,0.055,0.911,77.881,-2.075,-157.837
-0.339,-0.075,0.965,80.322,3.601,-155.640
-0.397,-0.265,0.713,80.444,22.705,-157.410
-0.363,-0.510,0.802,77.393,14.648,-160.767
-0.297,-0.698,1.000,61.462,7.263,-158.447
-0.270,-0.853,0.790,37.781,19.958,-153.076
-0.226,-1.032,0.715,15.076,21.240,-148.621
-0.170,-1.117,0.795,-3.479,11.475,-139.771
-0.135,-1.194,0.819,-14.038,8.911,-129.944
-0.102,-1.318,0.793,-16.296,9.216,-122.681
-0.089,-1.489,0.728,-13.794,8.972,-113.892
-0.078,-1.618,0.648,-5.005,6.775,-101.318
-0.072,-1.764,0.679,5.615,0.183,-87.341
-0.077,-1.927,0.687,15.259,-3.845,-71.899
-0.058,-2.055,0.729,22.583,-8.301,-52.307
-0.047,-2.156,0.840,24.963,-14.221,-29.968
-0.039,-2.213,0.919,21.301,-15.198,-6.592
-0.049,-2.223,0.977,10.925,-13.489,17.029
-0.074,-2.116,1.006,-4.150,-10.925,42.847
-0.123,-1.954,0.983,-20.447,-5.859,68.115
-0.155,-1.809,0.914,-35.339,-1.404,89.478
-0.208,-1.633,0.852,-48.157,1.160,108.521
-0.200,-1.439,0.753,-50.903,-0.122,122.314
-0.242,-1.368,0.883,-56.030,-5.859,130.127
-0.330,-1.127,0.733,-62.500,1.587,148.132
-0.353,-0.967,0.531,-61.951,7.568,159.302
-0.421,-0.789,0.533,-58.228,2.075,166.870
-0.490,-0.634,0.620,-48.584,-4.822,174.011
-0.508,-0.405,0.543,-30.518,-5.188,184.814
-0.506,-0.121,0.450,-12.939,-7.935,197.205
-0.528,0.167,0.529,-4.272,-20.081,204.651
-0.547,0.474,0.727,-2.258,-33.447,208.130
-0.576,0.817,0.839,-3.845,-41.565,209.778
-0.548,1.176,1.070,-7.507,-48.157,206.848
-0.609,1.599,1.141,-14.465,-46.509,196.899
-0.691,2.096,1.431,-22.644,-49.194,179.993
-0.671,2.734,1.837,-25.879,-47.546,159.607
-0.599,3.030,1.781,-20.935,-23.804,122.986
-0.510,2.825,1.614,-15.259,-0.854,67.749
-0.458,2.498,1.557,-13.062,7.751,20.447
-0.393,2.230,1.551,-12.695,13.916,-11.047
-0.330,2.086,1.530,-13.794,20.691,-31.067
-0.299,1.982,1.423,-13.611,30.029,-47.302
-0.272,1.881,1.227,-9.338,37.720,-63.477
-0.249,1.756,1.079,-1.343,40.527,-79.651
-0.229,1.505,0.994,8.545,40.344,-97.656
-0.213,1.205,0.831,19.897,41.077,-114.136
-0.173,1.011,0.696,32.776,40.588,-123.718
-0.180,0.849,0.679,41.687,34.546,-130.127
-0.189,0.650,0.692,49.683,29.297,-137.024
-0.192,0.488,0.637,59.021,27.832,-140.259
-0.201,0.329,0.559,67.261,26.611,-141.968
-0.236,0.097,0.522,70.862,22.278,-145.691
-0.250,-0.116,0.580,69.031,15.320,-148.010
-0.202,-0.314,0.663,60.486,9.216,-147.400
-0.216,-0.439,0.418,49.561,6.836,-147.278
-0.199,-0.780,1.204,29.663,-10.132,-147.034
-0.246,-0.585,0.648,14.465,15.747,-130.676
-0.211,-0.668,0.570,18.677,14.221,-129.272
-0.183,-0.828,1.086,18.066,-15.747,-133.972
-0.136,-0.886,1.026,15.076,-3.784,-124.329
-0.134,-0.991,0.635,16.479,17.090,-115.906
-0.109,-1.150,0.796,20.874,5.737,-109.192
-0.103,-1.269,0.949,24.841,-2.319,-98.389
-0.113,-1.379,0.806,29.419,6.348,-86.975
-0.122,-1.593,0.739,32.593,7.996,-78.430
-0.100,-1.768,0.742,32.654,3.845,-66.284
-0.086,-1.913,0.684,31.128,2.014,-49.316
-0.038,-2.069,0.635,25.452,-0.671,-32.043
-0.045,-2.206,0.686,12.695,-7.141,-13.184
-0.048,-2.233,0.795,-1.221,-15.015,10.071
-0.046,-2.143,0.867,-15.747,-17.639,37.231
-0.072,-2.023,0.899,-32.349,-15.869,61.707
-0.067,-1.884,0.844,-47.485,-11.475,82.825
-0.168,-1.647,0.750,-62.683,-7.690,102.295
-0.175,-1.585,0.716,-69.092,-8.789,113.281
-0.257,-1.425,0.838,-76.843,-12.207,126.587
-0.328,-1.104,0.825,-75.195,-5.066,147.095
-0.353,-0.850,0.787,-62.683,1.587,159.180
-0.381,-0.705,0.669,-45.898,7.874,164.795
-0.405,-0.587,0.438,-30.457,12.695,171.143
-0.427,-0.362,0.255,-19.836,7.996,182.068
-0.452,0.004,0.332,-14.526,-10.620,194.031
-0.458,0.353,0.542,-15.503,-32.043,199.585
-0.509,0.647,0.784,-20.020,-44.922,197.327
-0.531,0.993,1.058,-25.696,-51.392,193.726
-0.548,1.307,1.177,-29.846,-49.622,183.960
-0.560,1.599,1.301,-35.095,-46.021,166.809
-0.603,1.886,1.427,-39.856,-41.260,147.156
-0.572,2.191,1.596,-41.931,-33.997,127.808
-0.523,2.463,1.587,-41.199,-19.897,105.347
-0.484,2.542,1.522,-39.734,-7.019,71.899
-0.426,2.484,1.501,-37.964,-0.610,35.645
-0.371,2.340,1.438,-35.461,5.554,2.380
-0.330,2.221,1.417,-29.053,10.132,-23.437
-0.285,2.069,1.425,-16.479,13.367,-45.776
-0.267,1.873,1.338,-1.709,19.836,-65.735
-0.258,1.645,1.144,13.489,28.748,-81.238
-0.217,1.441,1.003,26.550,31.067,-94.177
-0.242,1.243,1.010,34.973,29.907,-104.919

-0.042,-1.848,0.712,70.068,-15.320,-21.667
-0.039,-1.849,0.713,62.622,-15.137,-6.042
-0.028,-1.915,0.713,45.105,-14.343,5.310
-0.043,-2.018,0.796,21.179,-16.296,15.625
-0.053,-2.050,0.849,-3.601,-15.503,30.518
-0.053,-1.979,0.858,-24.780,-12.207,52.063
-0.090,-1.885,0.810,-42.664,-8.240,72.815
-0.124,-1.703,0.642,-52.979,-7.019,90.149
-0.169,-1.702,0.797,-60.059,-16.235,101.929
-0.215,-1.489,0.822,-66.040,-16.541,125.244
-0.292,-1.325,0.714,-63.354,-8.667,145.264
-0.368,-1.225,0.738,-57.007,-8.057,158.386
-0.442,-1.062,0.809,-47.424,-8.545,174.744
-0.493,-0.861,0.790,-35.767,-3.723,191.711
-0.556,-0.630,0.652,-22.888,1.587,207.642
-0.599,-0.373,0.496,-13.916,0.427,221.802
-0.659,-0.014,0.415,-17.517,-9.460,232.300
-0.732,0.461,0.516,-31.433,-26.550,237.244
-0.752,1.036,0.823,-45.654,-47.302,236.694
-0.701,1.651,1.202,-54.626,-59.448,225.464
-0.698,1.913,1.249,-57.190,-52.063,193.909
-0.649,2.015,1.392,-56.274,-44.495,157.288
-0.589,2.291,1.507,-51.453,-37.903,133.301
-0.526,2.350,1.528,-46.204,-27.039,104.187
-0.474,2.324,1.538,-42.297,-16.479,72.266
-0.426,2.332,1.493,-38.086,-6.226,46.753
-0.383,2.283,1.380,-34.302,2.930,21.790
-0.366,2.239,1.324,-30.579,7.507,-0.244
-0.324,2.204,1.278,-22.217,9.705,-19.470
-0.301,2.113,1.180,-10.986,13.672,-40.161
-0.289,1.980,1.136,0.549,15.076,-61.035
-0.289,1.785,1.037,12.634,16.724,-81.421
-0.302,1.618,0.883,24.902,19.958,-99.792
-0.330,1.418,0.856,35.767,21.118,-117.432
-0.358,1.243,0.701,52.917,20.203,-135.437
-0.330,0.821,1.014,63.049,6.165,-155.212
-0.353,0.700,0.914,63.782,19.165,-154.724
-0.359,0.563,0.580,62.927,38.574,-154.907
-0.372,0.364,0.590,62.805,30.457,-162.415
-0.403,0.191,0.718,57.739,18.005,-168.701
-0.437,0.034,0.757,50.659,14.038,-172.302
-0.423,-0.116,0.798,43.945,12.024,-176.086
-0.416,-0.303,0.913,36.926,8.301,-181.152
-0.414,-0.550,0.991,31.250,8.118,-184.814
-0.402,-0.778,0.944,25.635,14.221,-182.983
-0.375,-0.887,0.880,21.973,17.883,-173.767
-0.318,-0.990,0.868,20.813,15.869,-163.757
-0.257,-1.120,0.894,22.949,13.184,-154.907
-0.213,-1.257,0.928,27.893,10.803,-144.409
-0.172,-1.372,0.957,34.729,12.085,-130.676
-0.175,-1.506,0.852,39.795,17.212,-115.906
-0.156,-1.628,0.832,43.396,17.029,-99.670
-0.114,-1.725,0.841,44.556,14.099,-82.153
-0.083,-1.813,0.753,38.879,16.602,-64.941
-0.055,-1.960,0.666,25.024,16.968,-49.316
-0.007,-2.033,0.642,7.629,12.207,-31.372
0.019,-2.013,0.649,-10.315,6.775,-9.521
0.011,-2.007,0.654,-26.733,3.357,10.803
0.001,-2.022,0.677,-38.269,0.366,30.701
0.018,-1.945,0.660,-43.640,-1.221,55.725
-0.021,-1.874,0.580,-46.387,-0.977,81.055
-0.096,-1.787,0.523,-46.448,-2.136,104.919
-0.120,-1.606,0.349,-36.804,-7.568,125.427
-0.209,-1.493,0.545,-31.921,-23.499,141.296
-0.347,-1.184,0.712,-32.104,-29.968,165.283
-0.422,-0.826,0.812,-23.437,-27.100,182.312
-0.478,-0.517,0.852,-11.780,-20.508,189.453
-0.507,-0.378,0.872,-2.014,-13.672,185.059
-0.500,-0.315,0.814,3.662,-6.653,179.810
-0.500,-0.243,0.649,2.319,-1.648,179.260
-0.507,-0.111,0.531,-11.292,-5.798,181.641
-0.533,0.140,0.695,-33.447,-21.912,186.401
-0.553,0.473,0.923,-53.711,-37.048,191.528
-0.615,0.821,1.220,-68.176,-46.265,196.106
-0.632,1.433,1.498,-70.374,-48.889,199.829
-0.685,1.873,1.473,-64.880,-35.522,187.439
-0.650,2.146,1.510,-54.871,-24.719,163.940
-0.609,2.463,1.493,-43.762,-15.686,143.066
-0.512,2.583,1.450,-33.936,-7.324,113.037
-0.448,2.618,1.458,-28.076,-2.014,78.308
-0.397,2.510,1.402,-23.437,4.944,41.931
-0.348,2.358,1.331,-17.883,11.292,8.789
-0.307,2.254,1.297,-12.268,15.259,-16.724
-0.282,2.087,1.243,-7.874,19.775,-42.053
-0.270,1.881,1.168,-3.540,24.597,-66.406
-0.260,1.607,1.057,1.038,29.968,-88.318
-0.252,1.354,0.905,5.493,34.302,-105.408
-0.271,1.133,0.743,10.010,35.889,-117.737
-0.214,0.948,0.582,15.503,33.386,-127.930
-0.219,0.900,0.631,22.827,24.475,-135.010
-0.261,0.931,0.555,32.715,15.320,-146.240
-0.319,0.638,0.818,43.091,4.211,-165.222
-0.333,0.561,0.932,43.335,8.545,-170.837
-0.398,0.402,0.613,44.861,30.945,-176.453
-0.415,0.083,0.653,51.086,21.851,-192.383
-0.388,-0.219,0.918,54.321,7.446,-199.219
-0.359,-0.449,0.909,50.659,14.404,-196.472
-0.344,-0.658,0.701,42.419,25.269,-190.796
-0.281,-0.870,0.687,32.654,19.592,-184.814
-0.246,-0.979,0.776,24.353,8.972,-172.913
-0.188,-1.089,0.782,16.968,5.737,-159.973
-0.154,-1.185,0.797,12.817,2.625,-146.118
-0.134,-1.273,0.850,12.756,-1.404,-131.897
-0.114,-1.370,0.924,16.052,-4.333,-117.676
-0.119,-1.510,0.934,22.400,-2.808,-104.248
-0.134,-1.684,0.886,28.625,-0.366,-90.515
-0.139,-1.821,0.842,34.302,0.427,-72.327
-0.119,-1.961,0.881,39.368,-2.563,-51.453
-0.109,-2.068,0.936,41.687,-5.066,-28.320
-0.075,-2.145,0.912,39.673,-3.784,-3.540
-0.063,-2.124,0.896,31.677,-3.906,22.583
-0.083,-2.018,0.905,18.005,-4.578,48.706
-0.094,-1.899,0.827,0.549,-2.197,71.838
-0.113,-1.770,0.749,-22.034,-0.061,91.492
-0.167,-1.556,0.671,-44.495,0.305,109.436
-0.155,-1.401,0.539,-55.420,-2.319,119.446
-0.239,-1.242,0.727,-68.298,-12.878,126.831
-0.321,-0.953,0.775,-76.538,-10.803,140.625
-0.391,-0.698,0.738,-69.275,-3.784,147.461

-0.661,1.498,1.556,-66.711,-65.735,208.801
-0.703,2.187,1.839,-84.839,-58.716,194.336
-0.677,2.930,1.840,-89.539,-33.752,174.683
-0.614,3.188,1.580,-80.933,-6.348,132.385
-0.472,3.137,1.560,-62.866,0.488,78.430
-0.371,2.938,1.583,-46.143,2.319,31.128
-0.322,2.456,1.506,-31.860,12.329,-13.428
-0.290,2.109,1.479,-17.578,19.165,-40.405
-0.255,1.995,1.358,-1.831,27.588,-50.049
-0.249,1.923,1.185,15.076,34.729,-59.265
-0.254,1.733,1.072,31.067,36.499,-75.317
-0.274,1.482,1.019,45.837,35.828,-92.285
-0.288,1.200,0.932,58.167,37.659,-106.079
-0.290,0.974,0.816,66.406,39.490,-115.173
-0.276,0.793,0.712,70.129,39.063,-122.070
-0.302,0.729,0.418,70.618,39.001,-129.333
-0.252,0.537,0.408,74.524,22.888,-143.188
-0.240,0.316,0.915,67.322,0.671,-153.198
-0.262,0.355,0.635,58.777,18.433,-148.804
-0.298,0.085,0.501,53.345,24.231,-161.743
-0.321,-0.248,0.693,51.697,7.629,-173.767
-0.281,-0.457,0.767,47.546,4.211,-171.387
-0.277,-0.620,0.663,35.767,12.573,-165.771
-0.274,-0.793,0.652,25.696,11.230,-161.621
-0.223,-0.979,0.751,22.461,2.441,-155.884
-0.165,-1.096,0.786,20.325,-0.427,-145.691
-0.120,-1.161,0.820,23.315,-0.977,-132.202
-0.093,-1.268,0.827,27.466,-0.366,-121.460
-0.085,-1.375,0.802,30.640,1.587,-109.741
-0.077,-1.453,0.776,34.668,2.869,-96.741
-0.081,-1.550,0.759,36.987,3.357,-85.815
-0.076,-1.693,0.693,35.706,4.578,-76.172
-0.101,-1.888,0.578,29.419,5.249,-65.735
-0.080,-2.048,0.585,19.653,0.916,-51.331
-0.067,-2.155,0.683,7.935,-6.104,-31.799
-0.065,-2.256,0.730,-3.845,-8.301,-10.071
-0.070,-2.315,0.751,-13.916,-8.484,14.465
-0.104,-2.246,0.696,-24.597,-7.385,45.349
-0.133,-2.097,0.702,-34.973,-8.362,77.759
-0.147,-1.853,0.638,-42.419,-9.827,106.262
-0.208,-1.680,0.496,-40.649,-12.268,124.084
-0.279,-1.625,0.729,-45.288,-25.818,137.024
-0.372,-1.294,0.776,-47.485,-23.682,164.246
-0.468,-0.893,0.746,-43.640,-16.357,184.937
-0.518,-0.513,0.798,-35.706,-16.052,195.984
-0.559,-0.119,0.817,-26.917,-15.564,201.416
-0.561,0.299,0.846,-22.034,-14.404,201.721
-0.513,0.604,0.948,-23.987,-16.113,192.444
-0.494,0.624,0.956,-30.090,-12.207,170.898
-0.461,0.498,0.928,-39.001,-7.446,150.208
-0.447,0.329,0.880,-47.302,-6.592,141.724
-0.405,0.457,1.013,-57.739,-10.681,148.987
-0.472,0.758,0.999,-71.045,-12.024,163.147
-0.480,1.300,1.082,-80.505,-18.066,173.584
-0.565,2.253,1.321,-83.313,-27.405,183.411
-0.639,3.182,1.487,-78.857,-25.757,167.725
-0.518,3.531,1.489,-52.307,-16.724,121.643
-0.345,3.484,1.463,-17.456,-8.911,59.631
-0.326,2.836,1.261,5.859,1.465,-7.019
-0.244,2.119,1.200,22.400,5.066,-55.359
-0.174,1.862,1.271,36.255,2.441,-69.702
-0.168,1.753,1.245,43.213,8.362,-76.355
-0.189,1.560,1.078,49.561,18.799,-89.661
-0.203,1.320,0.864,55.420,25.513,-103.577
-0.228,1.107,0.750,60.242,24.902,-114.014
-0.224,0.874,0.660,64.880,22.217,-123.840
-0.228,0.692,0.647,66.956,17.029,-130.371
-0.250,0.581,0.653,67.566,11.536,-134.949
-0.308,0.446,0.721,67.505,7.141,-141.602
-0.284,0.230,0.878,69.824,3.601,-150.818
-0.328,0.060,0.895,56.396,4.578,-159.302
-0.350,-0.094,0.752,36.926,17.090,-163.330
-0.381,-0.324,0.763,18.616,15.625,-172.791
-0.375,-0.530,0.912,2.441,7.263,-175.171
-0.338,-0.713,0.921,-10.620,10.498,-170.349
-0.324,-0.829,0.747,-17.944,16.663,-161.377
-0.273,-1.016,0.723,-19.592,10.681,-152.100
-0.236,-1.195,0.864,-15.503,-0.916,-140.259
-0.176,-1.285,0.894,-6.165,-3.662,-122.131
-0.129,-1.368,0.891,5.066,-4.272,-102.722
-0.078,-1.431,0.975,19.409,-8.484,-85.327
-0.077,-1.520,1.033,32.288,-8.240,-70.129
-0.112,-1.611,0.999,42.419,-3.113,-56.763
-0.131,-1.706,0.947,47.913,0.488,-43.640
-0.129,-1.775,0.925,46.875,1.770,-30.212
-0.109,-1.836,0.894,40.588,3.296,-16.418
-0.111,-1.972,0.848,26.855,5.188,-6.226
-0.102,-2.095,0.844,9.888,4.578,6.958
-0.086,-2.116,0.865,-7.202,3.235,28.442
-0.114,-2.095,0.844,-26.672,5.188,52.734
-0.129,-1.957,0.797,-42.908,8.057,80.383
-0.165,-1.726,0.710,-53.528,9.766,107.239
-0.138,-1.644,0.612,-55.664,7.385,124.268
-0.246,-1.598,0.730,-63.660,0.305,141.113
-0.343,-1.486,0.705,-69.275,2.869,167.358
-0.422,-1.302,0.666,-63.904,5.249,194.214
-0.522,-0.988,0.643,-53.345,4.944,221.375
-0.629,-0.626,0.665,-39.307,1.953,243.103
-0.702,-0.176,0.582,-23.804,0.244,257.629
-0.762,0.333,0.440,-12.878,-2.014,264.587
-0.810,0.843,0.516,-7.629,-16.541,258.789
-0.785,1.375,0.859,-3.113,-38.391,243.958
-0.717,1.798,1.060,4.272,-45.959,220.093
-0.632,2.029,1.105,6.653,-41.565,183.777
-0.557,1.916,1.051,1.221,-35.278,138.123
-0.470,1.839,1.230,-13.000,-35.583,102.722
-0.434,1.848,1.324,-28.870,-31.433,81.116
-0.414,1.784,1.387,-38.208,-24.902,59.814
-0.371,1.942,1.495,-44.067,-21.118,47.119
-0.365,2.096,1.540,-47.485,-12.024,33.447
-0.370,2.214,1.524,-46.570,-2.380,14.404
-0.354,2.369,1.431,-40.039,6.104,-4.395
-0.326,2.372,1.283,-28.381,13.184,-29.968
-0.339,2.205,1.193,-11.414,15.015,-61.646
-0.394,1.978,1.181,8.179,13.855,-90.027
-0.343,1.748,1.112,28.015,16.113,-111.450
-0.336,1.515,0.963,42.908,22.522,-129.700
-0.334,1.179,0.888,52.246,26.245,-148.743
-0.339,0.991,0.676,62.073,26.917,-164.062

-0.169,-1.751,0.809,9.338,3.967,-112.427
-0.120,-1.899,0.770,15.564,3.967,-93.079
-0.111,-2.011,0.726,20.630,1.038,-71.472
-0.091,-2.173,0.737,17.334,-2.441,-50.537
-0.083,-2.293,0.806,10.925,-6.897,-26.489
-0.075,-2.280,0.884,4.272,-9.216,0.610
-0.069,-2.236,0.887,-2.380,-7.263,27.466
-0.083,-2.194,0.837,-13.123,-3.784,51.086
-0.080,-2.078,0.769,-27.100,-1.892,75.928
-0.131,-1.943,0.748,-42.969,-1.587,99.487
-0.193,-1.724,0.665,-55.725,-1.343,120.300
-0.207,-1.622,0.713,-57.434,-5.676,134.521
-0.282,-1.396,0.853,-62.988,-10.254,152.771
-0.377,-1.115,0.807,-61.707,-1.587,174.072
-0.466,-0.885,0.834,-52.429,2.258,187.561
-0.515,-0.674,0.956,-42.480,2.930,197.937
-0.524,-0.473,1.003,-31.555,7.935,207.642
-0.547,-0.257,0.960,-25.635,17.212,215.637
-0.594,-0.047,0.949,-27.100,21.912,220.215
-0.673,0.281,0.987,-32.166,21.240,224.670
-0.720,0.732,1.022,-38.940,19.653,228.394
-0.762,1.144,0.866,-47.424,19.653,224.731
-0.771,1.714,0.874,-54.626,11.230,217.285
-0.729,2.239,0.813,-56.519,2.197,198.059
-0.644,2.543,1.066,-52.307,-12.939,163.330
-0.563,2.672,1.236,-42.847,-22.278,124.084
-0.485,2.646,1.323,-29.236,-20.935,83.130
-0.436,2.629,1.419,-14.709,-16.296,47.302
-0.362,2.451,1.313,0.366,-3.662,12.695
-0.346,2.180,1.142,15.198,7.568,-17.822
-0.318,1.960,1.114,24.536,10.376,-38.635
-0.262,1.890,1.034,31.921,13.367,-50.659
-0.227,1.888,0.831,37.109,19.104,-62.256
-0.226,1.755,0.622,39.185,19.714,-80.933
-0.223,1.549,0.618,42.053,10.925,-102.478
-0.214,1.360,0.693,47.058,2.502,-121.216
-0.208,1.120,0.631,51.392,2.563,-138.855
-0.223,0.964,0.516,51.392,3.662,-153.198
-0.272,0.792,0.424,48.889,3.174,-166.138
-0.326,0.663,0.453,50.476,-6.042,-180.481
-0.340,0.470,0.995,47.363,-25.024,-193.542
-0.426,0.403,0.916,43.335,-9.521,-198.608
-0.469,0.153,0.885,45.776,-2.380,-212.708
-0.524,-0.152,1.111,52.246,-7.690,-224.182
-0.557,-0.565,1.131,53.589,0.854,-228.882
-0.469,-0.889,0.981,51.331,14.038,-224.854
-0.415,-1.006,0.901,44.617,17.700,-208.496
-0.401,-1.222,0.859,36.560,16.846,-195.435
-0.349,-1.365,0.834,32.349,13.306,-180.420
-0.263,-1.415,0.840,29.846,9.216,-161.011
-0.254,-1.532,0.888,24.536,6.287,-145.447
-0.259,-1.693,0.927,19.958,5.981,-131.775
-0.248,-1.816,0.886,19.226,8.301,-115.662
-0.265,-2.001,0.817,18.555,9.827,-99.304
-0.255,-2.221,0.825,17.822,6.653,-81.421
-0.228,-2.367,0.873,17.761,1.099,-55.969
-0.198,-2.430,0.891,16.907,-0.366,-26.306
-0.188,-2.471,0.910,13.550,-0.732,3.418
-0.177,-2.413,0.879,5.554,-0.183,34.485
-0.174,-2.277,0.822,-4.395,0.671,66.895
-0.150,-2.150,0.803,-17.395,0.671,94.666
-0.200,-2.005,0.798,-33.325,1.465,119.934
-0.247,-1.776,0.682,-46.082,5.310,141.479
-0.280,-1.726,0.734,-48.218,2.380,154.785
-0.404,-1.429,0.871,-58.655,1.160,177.002
-0.469,-1.104,0.878,-58.105,11.414,197.937
-0.520,-0.821,0.831,-45.349,21.423,208.008
-0.578,-0.639,0.805,-31.311,27.771,212.952
-0.567,-0.565,0.746,-15.503,30.945,215.210
-0.591,-0.440,0.669,-4.517,31.433,221.985
-0.638,-0.277,0.622,-3.784,27.527,230.225
-0.705,0.021,0.660,-8.240,16.602,238.831
-0.774,0.512,0.709,-14.954,3.845,248.474
-0.800,1.043,0.752,-21.851,-7.751,250.366
-0.787,1.580,0.879,-26.611,-23.499,243.469
-0.677,2.225,1.308,-29.236,-42.236,227.356
-0.585,2.536,1.436,-32.715,-39.551,189.514
-0.508,2.547,1.559,-39.185,-29.602,138.489
-0.440,2.699,1.565,-43.884,-17.273,102.234
-0.356,2.693,1.449,-41.870,-3.845,66.101
-0.287,2.639,1.350,-39.795,3.723,28.992
-0.232,2.548,1.216,-36.560,10.071,-3.662
-0.211,2.402,1.110,-28.564,12.756,-33.630
-0.221,2.238,1.023,-17.883,12.573,-59.937
-0.197,2.073,0.903,-3.113,12.146,-82.092
-0.166,1.880,0.816,13.672,9.338,-102.173
-0.177,1.597,0.720,27.832,7.690,-121.582
-0.172,1.318,0.637,40.588,6.592,-137.085
-0.181,1.125,0.609,50.049,3.052,-146.545
-0.196,0.991,0.570,57.739,0.488,-153.809
-0.256,0.905,0.562,62.622,-1.587,-163.452
-0.325,0.879,0.630,67.200,-6.104,-174.500
-0.424,0.773,0.780,67.749,-11.230,-192.444
-0.532,0.463,0.936,59.143,-9.766,-216.003
-0.614,0.071,1.006,46.204,-2.808,-236.389
-0.687,-0.398,1.055,33.875,4.272,-248.108
-0.571,-0.722,1.112,17.090,6.470,-244.385
-0.482,-0.836,1.051,3.784,20.996,-227.661
-0.459,-1.098,0.968,-5.066,24.597,-219.299
-0.373,-1.211,0.818,-3.418,22.644,-201.477
-0.311,-1.318,0.701,4.639,19.226,-180.542
-0.275,-1.473,0.687,18.738,9.338,-162.170
-0.253,-1.580,0.782,34.119,-1.160,-140.625
-0.260,-1.704,0.854,49.072,-6.592,-120.178
-0.288,-1.848,0.789,61.523,-5.859,-101.685
-0.300,-2.043,0.764,65.674,-6.958,-85.022
-0.252,-2.187,0.864,59.387,-12.573,-66.101
-0.237,-2.281,0.939,44.373,-13.489,-45.410
-0.163,-2.384,0.991,25.208,-9.827,-25.391
-0.128,-2.459,1.003,2.197,-5.188,-3.479
-0.126,-2.457,0.932,-21.790,1.709,21.362
-0.092,-2.345,0.835,-40.771,6.897,50.537
-0.057,-2.270,0.750,-55.420,9.399,78.308
-0.092,-2.179,0.677,-67.627,10.681,105.347
-0.210,-2.026,0.579,-75.928,11.841,131.836
-0.247,-1.936,0.506,-67.078,6.958,153.442
-0.366,-1.706,0.671,-62.988,-3.601,180.115
-0.531,-1.352,0.676,-58.533,-0.427,209.717
-0.640,-0.939,0.722,-45.349,1.709,228.149

-0.678,1.815,1.169,-50.110,-43.518,192.017
-0.653,2.380,1.424,-48.706,-50.354,179.626
-0.566,2.941,1.693,-43.640,-50.049,159.485
-0.489,3.127,1.700,-34.485,-33.997,121.521
-0.395,3.036,1.732,-23.865,-19.775,71.350
-0.329,2.905,1.687,-12.512,-5.615,28.076
-0.296,2.608,1.480,-3.601,12.329,-11.353
-0.272,2.438,1.285,5.432,22.278,-39.185
-0.243,2.434,1.052,15.320,25.879,-59.937
-0.297,2.247,0.851,25.635,25.024,-88.318
-0.277,1.927,0.799,36.255,18.188,-119.324
-0.251,1.608,0.854,47.485,10.498,-141.968
-0.241,1.229,0.839,56.641,12.329,-160.156
-0.232,0.904,0.745,61.523,18.738,-172.058
-0.274,0.720,0.690,62.317,21.057,-177.368
-0.324,0.586,0.649,60.852,20.752,-182.617
-0.399,0.427,0.575,57.373,20.813,-190.735
-0.486,0.242,0.568,54.749,16.846,-200.500
-0.536,-0.020,0.600,56.152,10.620,-210.693
-0.517,-0.364,0.667,61.096,4.089,-220.703
-0.543,-0.756,1.143,62.927,-3.906,-220.825
-0.473,-0.847,0.973,59.143,11.047,-204.224
-0.411,-1.030,0.748,52.979,24.719,-194.702
-0.365,-1.284,0.987,41.748,12.207,-191.650
-0.318,-1.342,1.073,29.907,13.550,-176.941
-0.311,-1.404,0.804,19.104,30.884,-161.743
-0.257,-1.513,0.714,10.254,31.677,-151.001
-0.198,-1.573,0.700,0.122,25.696,-138.123
-0.185,-1.741,0.563,-10.681,25.940,-127.075
-0.153,-1.998,0.454,-16.724,21.240,-115.295
-0.085,-2.175,0.484,-16.785,8.850,-92.407
-0.032,-2.349,0.462,-16.113,-0.061,-64.209
-0.034,-2.506,0.438,-13.916,-6.409,-32.532
-0.042,-2.552,0.558,-11.047,-18.066,2.625
-0.068,-2.411,0.651,-6.165,-27.100,43.823
-0.110,-2.227,0.695,-4.700,-30.151,80.078
-0.209,-2.011,0.777,-7.324,-33.020,109.192
-0.264,-1.737,0.871,-12.024,-33.691,133.606
-0.331,-1.265,0.877,-14.465,-29.541,152.649
-0.315,-1.124,0.934,-11.658,-28.015,151.733
-0.345,-1.056,1.114,-19.653,-26.855,146.606
-0.365,-0.937,0.977,-29.541,-8.179,151.245
-0.365,-0.976,0.796,-37.720,5.371,149.658
-0.405,-1.055,0.767,-45.410,8.118,149.841
-0.438,-1.060,0.706,-49.988,9.644,160.400
-0.452,-0.953,0.639,-49.927,11.108,178.345
-0.564,-0.769,0.646,-51.147,7.507,197.144
-0.674,-0.458,0.766,-49.927,0.671,217.224
-0.757,0.065,0.906,-43.640,-6.042,238.281
-0.813,0.672,1.011,-33.936,-10.681,251.160
-0.871,1.186,1.155,-26.733,-14.954,249.329
-0.805,1.881,1.246,-20.874,-20.020,243.103
-0.696,2.427,1.194,-21.179,-19.287,217.590
-0.592,2.698,1.241,-32.593,-25.757,172.791
-0.464,2.830,1.535,-51.025,-32.288,124.451
-0.398,2.744,1.510,-60.547,-21.057,77.271
-0.334,2.467,1.453,-61.584,-9.277,29.846
